,user_id,user_created_at,device,sex,home_pg,search_pg,payment_pg,confirmation_pg
34340,107657,2015-04-23,Desktop,Male,1,1,0,0
34383,665164,2015-04-23,Desktop,Female,1,0,0,0
34443,367377,2015-04-23,Desktop,Male,1,1,0,0
34460,263255,2015-04-23,Desktop,Female,1,1,0,0
34468,662369,2015-04-23,Desktop,Male,1,1,0,0
34562,83804,2015-04-23,Desktop,Female,1,0,0,0
34586,870465,2015-04-23,Mobile,Male,1,0,0,0
34630,920198,2015-04-23,Desktop,Female,1,1,0,0
34669,827303,2015-04-23,Desktop,Male,1,1,0,0
34905,167328,2015-04-23,Desktop,Male,1,1,0,0
34915,66178,2015-04-23,Desktop,Female,1,1,0,0
35216,683039,2015-04-23,Mobile,Male,1,0,0,0
35336,633389,2015-04-23,Desktop,Female,1,1,0,0
35386,510316,2015-04-23,Desktop,Female,1,0,0,0
35549,17948,2015-04-23,Desktop,Male,1,0,0,0
35573,297667,2015-04-23,Desktop,Male,1,1,0,0
35734,663547,2015-04-23,Mobile,Female,1,0,0,0
35738,961907,2015-04-23,Desktop,Male,1,0,0,0
36024,220303,2015-04-23,Mobile,Female,1,0,0,0
36031,887055,2015-04-23,Desktop,Male,1,0,0,0
36052,7518,2015-04-23,Desktop,Male,1,1,0,0
36142,133241,2015-04-23,Desktop,Female,1,0,0,0
36177,779594,2015-04-23,Desktop,Female,1,1,0,0
36394,332623,2015-04-23,Desktop,Male,1,0,0,0
36535,145278,2015-04-23,Desktop,Female,1,1,0,0
36638,911777,2015-04-23,Mobile,Female,1,0,0,0
36704,848622,2015-04-23,Desktop,Male,1,0,0,0
36924,969248,2015-04-23,Desktop,Female,1,0,0,0
36999,393205,2015-04-23,Desktop,Female,1,1,0,0
37007,457060,2015-04-23,Desktop,Male,1,0,0,0
37016,957720,2015-04-23,Mobile,Male,1,0,0,0
37105,340611,2015-04-23,Desktop,Female,1,0,0,0
37287,663895,2015-04-23,Desktop,Male,1,1,0,0
37360,481028,2015-04-23,Mobile,Male,1,1,0,0
37583,936683,2015-04-23,Desktop,Male,1,0,0,0
37667,836158,2015-04-23,Desktop,Male,1,0,0,0
37672,281481,2015-04-23,Mobile,Male,1,1,0,0
37917,899485,2015-04-23,Desktop,Female,1,1,0,0
38077,963659,2015-04-23,Mobile,Female,1,1,0,0
38455,714627,2015-04-23,Mobile,Female,1,0,0,0
38487,25297,2015-04-23,Mobile,Male,1,1,1,0
38604,695118,2015-04-23,Mobile,Male,1,1,0,0
38611,338097,2015-04-23,Desktop,Female,1,1,0,0
38688,688413,2015-04-23,Desktop,Female,1,1,0,0
38716,144615,2015-04-23,Mobile,Male,1,0,0,0
38760,371484,2015-04-23,Mobile,Female,1,1,0,0
38792,938396,2015-04-23,Mobile,Female,1,1,0,0
38872,814229,2015-04-23,Mobile,Female,1,1,0,0
38976,773820,2015-04-23,Desktop,Male,1,0,0,0
38997,779338,2015-04-23,Desktop,Female,1,0,0,0
39119,712979,2015-04-23,Mobile,Male,1,0,0,0
39146,961134,2015-04-23,Desktop,Male,1,0,0,0
39223,152080,2015-04-23,Desktop,Male,1,1,0,0
39268,785222,2015-04-23,Desktop,Male,1,0,0,0
39393,242424,2015-04-23,Desktop,Male,1,0,0,0
39496,648349,2015-04-23,Mobile,Male,1,0,0,0
39693,603045,2015-04-23,Mobile,Male,1,0,0,0
39703,987065,2015-04-23,Desktop,Female,1,0,0,0
39853,15197,2015-04-23,Desktop,Female,1,0,0,0
39911,561436,2015-04-23,Desktop,Male,1,1,0,0
40096,72540,2015-04-23,Desktop,Female,1,0,0,0
40250,387475,2015-04-23,Mobile,Male,1,0,0,0
40296,835138,2015-04-23,Desktop,Male,1,0,0,0
40334,652271,2015-04-23,Desktop,Female,1,0,0,0
40373,930200,2015-04-23,Mobile,Male,1,0,0,0
40384,178925,2015-04-23,Desktop,Male,1,0,0,0
40618,717584,2015-04-23,Mobile,Male,1,1,0,0
40645,398853,2015-04-23,Desktop,Female,1,0,0,0
40656,115561,2015-04-23,Mobile,Male,1,1,0,0
40812,665793,2015-04-23,Mobile,Female,1,0,0,0
40952,189513,2015-04-23,Desktop,Male,1,0,0,0
40970,944818,2015-04-23,Mobile,Female,1,0,0,0
41040,755473,2015-04-23,Desktop,Male,1,0,0,0
41065,318904,2015-04-23,Desktop,Male,1,1,1,0
41084,530304,2015-04-23,Desktop,Male,1,1,0,0
41488,22380,2015-04-23,Desktop,Male,1,0,0,0
41614,162599,2015-04-23,Mobile,Female,1,0,0,0
41732,650665,2015-04-23,Mobile,Female,1,0,0,0
41781,673732,2015-04-23,Desktop,Female,1,0,0,0
42214,910510,2015-04-23,Mobile,Female,1,1,0,0
42279,9076,2015-04-23,Desktop,Male,1,1,0,0
42325,282462,2015-04-23,Mobile,Male,1,1,0,0
42763,192129,2015-04-23,Mobile,Male,1,0,0,0
42785,890363,2015-04-23,Mobile,Male,1,0,0,0
42927,564107,2015-04-23,Desktop,Male,1,1,0,0
43069,287438,2015-04-23,Mobile,Female,1,0,0,0
43271,433288,2015-04-23,Desktop,Male,1,1,0,0
43409,648498,2015-04-23,Desktop,Male,1,1,0,0
43445,319348,2015-04-23,Mobile,Female,1,0,0,0
43871,578796,2015-04-23,Desktop,Male,1,0,0,0
44094,608391,2015-04-23,Mobile,Male,1,1,0,0
44298,656588,2015-04-23,Mobile,Male,1,0,0,0
44398,712897,2015-04-23,Desktop,Male,1,0,0,0
44516,344610,2015-04-23,Desktop,Male,1,0,0,0
44605,754606,2015-04-23,Mobile,Male,1,0,0,0
44622,229049,2015-04-23,Mobile,Male,1,0,0,0
44733,948124,2015-04-23,Desktop,Female,1,0,0,0
44957,41522,2015-04-23,Mobile,Female,1,0,0,0
45011,680931,2015-04-23,Mobile,Male,1,0,0,0
45042,615947,2015-04-23,Desktop,Male,1,1,0,0
45141,788523,2015-04-23,Desktop,Male,1,0,0,0
45659,836775,2015-04-23,Desktop,Female,1,0,0,0
45860,630944,2015-04-23,Mobile,Female,1,0,0,0
46094,224397,2015-04-23,Desktop,Male,1,1,0,0
46205,571116,2015-04-23,Desktop,Female,1,0,0,0
46254,929259,2015-04-23,Desktop,Male,1,1,0,0
46472,330425,2015-04-23,Desktop,Male,1,0,0,0
46664,203245,2015-04-23,Desktop,Female,1,0,0,0
46742,639214,2015-04-23,Desktop,Female,1,0,0,0
46817,215920,2015-04-23,Desktop,Male,1,1,0,0
46845,92597,2015-04-23,Desktop,Female,1,1,0,0
46923,299964,2015-04-23,Desktop,Male,1,1,0,0
47038,95614,2015-04-23,Mobile,Male,1,0,0,0
47279,655440,2015-04-23,Desktop,Male,1,0,0,0
47380,707073,2015-04-23,Desktop,Male,1,1,0,0
47490,444210,2015-04-23,Desktop,Male,1,1,0,0
47768,874676,2015-04-23,Mobile,Male,1,0,0,0
48249,542885,2015-04-23,Desktop,Female,1,0,0,0
48271,35341,2015-04-23,Desktop,Female,1,1,0,0
48304,627617,2015-04-23,Desktop,Female,1,1,0,0
48544,833378,2015-04-23,Desktop,Male,1,1,0,0
48640,410920,2015-04-23,Desktop,Male,1,1,0,0
48654,606805,2015-04-23,Desktop,Male,1,1,0,0
48730,316960,2015-04-23,Mobile,Female,1,0,0,0
48794,193646,2015-04-23,Mobile,Female,1,1,0,0
49199,679519,2015-04-23,Desktop,Female,1,0,0,0
49244,729468,2015-04-23,Desktop,Male,1,1,0,0
49313,305402,2015-04-23,Mobile,Male,1,0,0,0
49342,753739,2015-04-23,Desktop,Male,1,0,0,0
49485,617015,2015-04-23,Desktop,Male,1,1,0,0
49489,499977,2015-04-23,Desktop,Male,1,0,0,0
49507,587481,2015-04-23,Desktop,Female,1,1,0,0
49683,427551,2015-04-23,Desktop,Male,1,0,0,0
49838,865656,2015-04-23,Desktop,Female,1,1,0,0
49877,711935,2015-04-23,Mobile,Male,1,0,0,0
49987,734390,2015-04-23,Desktop,Male,1,0,0,0
50069,171448,2015-04-23,Mobile,Female,1,0,0,0
50246,131206,2015-04-23,Mobile,Male,1,1,0,0
50411,8295,2015-04-23,Desktop,Female,1,1,0,0
50543,667566,2015-04-23,Desktop,Female,1,1,0,0
50768,722236,2015-04-23,Mobile,Male,1,0,0,0
50939,505607,2015-04-23,Mobile,Female,1,0,0,0
51248,936447,2015-04-23,Desktop,Male,1,1,0,0
51256,57224,2015-04-23,Desktop,Male,1,0,0,0
51287,960083,2015-04-23,Desktop,Male,1,1,0,0
51578,668235,2015-04-23,Desktop,Male,1,1,0,0
51994,676939,2015-04-23,Mobile,Female,1,0,0,0
52048,20785,2015-04-23,Mobile,Male,1,0,0,0
52097,515513,2015-04-23,Mobile,Female,1,0,0,0
52192,280493,2015-04-23,Desktop,Male,1,0,0,0
52401,675013,2015-04-23,Mobile,Male,1,0,0,0
52406,193118,2015-04-23,Mobile,Male,1,1,0,0
52630,669043,2015-04-23,Mobile,Male,1,0,0,0
52713,988746,2015-04-23,Desktop,Male,1,1,0,0
52783,316831,2015-04-23,Mobile,Female,1,0,0,0
52808,60175,2015-04-23,Desktop,Male,1,0,0,0
52845,418711,2015-04-23,Mobile,Male,1,0,0,0
53109,629618,2015-04-23,Desktop,Male,1,1,0,0
53124,801894,2015-04-23,Desktop,Male,1,0,0,0
53364,236027,2015-04-23,Desktop,Female,1,1,0,0
53585,963518,2015-04-23,Desktop,Female,1,0,0,0
53731,594616,2015-04-23,Desktop,Female,1,0,0,0
53873,549623,2015-04-23,Mobile,Male,1,0,0,0
53902,545770,2015-04-23,Desktop,Female,1,1,0,0
53937,120326,2015-04-23,Desktop,Male,1,0,0,0
53950,477677,2015-04-23,Desktop,Female,1,0,0,0
54124,750291,2015-04-23,Mobile,Male,1,1,0,0
54392,550422,2015-04-23,Mobile,Female,1,0,0,0
54422,639135,2015-04-23,Desktop,Male,1,0,0,0
54450,157982,2015-04-23,Desktop,Female,1,0,0,0
54572,254100,2015-04-23,Desktop,Female,1,0,0,0
54838,40240,2015-04-23,Desktop,Female,1,0,0,0
54862,125579,2015-04-23,Desktop,Female,1,0,0,0
54947,601967,2015-04-23,Desktop,Male,1,1,1,0
55017,629524,2015-04-23,Desktop,Female,1,1,0,0
55038,542945,2015-04-23,Desktop,Female,1,1,0,0
55070,9259,2015-04-23,Desktop,Male,1,0,0,0
55194,616107,2015-04-23,Desktop,Female,1,1,0,0
55402,271840,2015-04-23,Mobile,Female,1,0,0,0
56207,39654,2015-04-23,Desktop,Male,1,1,0,0
56228,488662,2015-04-23,Desktop,Female,1,1,0,0
56256,322228,2015-04-23,Desktop,Female,1,1,0,0
56333,121456,2015-04-23,Desktop,Male,1,0,0,0
56469,728642,2015-04-23,Desktop,Male,1,1,0,0
56504,190008,2015-04-23,Mobile,Male,1,0,0,0
56645,461506,2015-04-23,Desktop,Female,1,1,0,0
56654,546188,2015-04-23,Desktop,Male,1,1,0,0
56680,513829,2015-04-23,Desktop,Male,1,0,0,0
56693,857822,2015-04-23,Mobile,Male,1,0,0,0
56886,967483,2015-04-23,Desktop,Male,1,1,0,0
56945,87620,2015-04-23,Mobile,Male,1,0,0,0
56974,506165,2015-04-23,Mobile,Male,1,1,0,0
57028,647949,2015-04-23,Desktop,Female,1,1,0,0
57043,558524,2015-04-23,Desktop,Male,1,0,0,0
57201,934027,2015-04-23,Desktop,Male,1,0,0,0
57305,293765,2015-04-23,Mobile,Female,1,1,0,0
57550,265139,2015-04-23,Desktop,Female,1,1,0,0
57613,621082,2015-04-23,Mobile,Male,1,0,0,0
57682,263366,2015-04-23,Desktop,Female,1,1,0,0
57691,319076,2015-04-23,Desktop,Female,1,1,0,0
57738,376481,2015-04-23,Desktop,Male,1,1,0,0
57750,550934,2015-04-23,Mobile,Female,1,0,0,0
57822,8193,2015-04-23,Desktop,Male,1,1,0,0
57836,395808,2015-04-23,Desktop,Male,1,1,0,0
58180,338518,2015-04-23,Desktop,Female,1,1,0,0
58383,746456,2015-04-23,Mobile,Male,1,0,0,0
58441,595113,2015-04-23,Desktop,Female,1,1,0,0
58481,124344,2015-04-23,Mobile,Male,1,0,0,0
58490,69399,2015-04-23,Desktop,Male,1,1,0,0
58980,993880,2015-04-23,Mobile,Female,1,0,0,0
59029,213672,2015-04-23,Desktop,Male,1,1,0,0
59227,769470,2015-04-23,Mobile,Female,1,0,0,0
59428,937854,2015-04-23,Mobile,Male,1,0,0,0
59662,125606,2015-04-23,Mobile,Male,1,0,0,0
59702,44567,2015-04-23,Desktop,Male,1,0,0,0
59813,858515,2015-04-23,Desktop,Female,1,1,0,0
59906,838387,2015-04-23,Mobile,Female,1,0,0,0
59959,627241,2015-04-23,Desktop,Male,1,1,0,0
59991,249147,2015-04-23,Desktop,Male,1,1,0,0
60216,361096,2015-04-23,Desktop,Male,1,0,0,0
60325,891031,2015-04-23,Mobile,Female,1,0,0,0
60351,62303,2015-04-23,Desktop,Female,1,0,0,0
60416,195451,2015-04-23,Desktop,Female,1,1,0,0
60417,98509,2015-04-23,Desktop,Female,1,1,0,0
60508,168027,2015-04-23,Desktop,Male,1,1,0,0
60521,344557,2015-04-23,Desktop,Female,1,0,0,0
60601,721787,2015-04-23,Mobile,Male,1,0,0,0
60628,149593,2015-04-23,Mobile,Male,1,0,0,0
60657,759824,2015-04-23,Desktop,Female,1,0,0,0
60888,753948,2015-04-23,Desktop,Male,1,0,0,0
61315,354029,2015-04-23,Mobile,Female,1,1,0,0
61329,877282,2015-04-23,Mobile,Female,1,1,0,0
61544,831316,2015-04-23,Desktop,Male,1,1,1,0
61683,212292,2015-04-23,Mobile,Male,1,1,0,0
61856,878068,2015-04-23,Desktop,Male,1,0,0,0
61940,204801,2015-04-23,Desktop,Female,1,1,0,0
61941,383628,2015-04-23,Mobile,Female,1,0,0,0
62113,244305,2015-04-23,Mobile,Female,1,0,0,0
62179,284368,2015-04-23,Desktop,Male,1,0,0,0
62433,346412,2015-04-23,Desktop,Female,1,0,0,0
62465,566400,2015-04-23,Mobile,Male,1,0,0,0
62501,664057,2015-04-23,Desktop,Male,1,1,0,0
62516,320193,2015-04-23,Desktop,Female,1,1,0,0
62518,419455,2015-04-23,Mobile,Female,1,0,0,0
62559,689990,2015-04-23,Desktop,Female,1,0,0,0
62764,410895,2015-04-23,Desktop,Female,1,1,0,0
63115,510767,2015-04-23,Mobile,Female,1,0,0,0
63148,468462,2015-04-23,Desktop,Female,1,0,0,0
63165,398571,2015-04-23,Desktop,Female,1,1,0,0
63170,268160,2015-04-23,Mobile,Female,1,0,0,0
63229,671392,2015-04-23,Desktop,Female,1,1,0,0
63315,203053,2015-04-23,Desktop,Female,1,1,0,0
63324,868468,2015-04-23,Mobile,Female,1,1,0,0
63337,445884,2015-04-23,Mobile,Female,1,0,0,0
63533,276730,2015-04-23,Desktop,Male,1,0,0,0
63664,132333,2015-04-23,Mobile,Male,1,0,0,0
63708,700224,2015-04-23,Mobile,Male,1,0,0,0
63866,718943,2015-04-23,Mobile,Male,1,0,0,0
63868,377385,2015-04-23,Desktop,Male,1,1,0,0
63876,391000,2015-04-23,Desktop,Female,1,1,0,0
64071,112468,2015-04-23,Desktop,Female,1,1,0,0
64242,98205,2015-04-23,Mobile,Male,1,0,0,0
64244,752153,2015-04-23,Desktop,Female,1,1,0,0
64262,858124,2015-04-23,Mobile,Female,1,0,0,0
64316,202272,2015-04-23,Desktop,Female,1,0,0,0
64344,958171,2015-04-23,Mobile,Male,1,0,0,0
64377,997905,2015-04-23,Desktop,Female,1,1,0,0
64413,847136,2015-04-23,Mobile,Male,1,0,0,0
64537,656238,2015-04-23,Desktop,Male,1,0,0,0
64552,434666,2015-04-23,Desktop,Male,1,0,0,0
64675,377582,2015-04-23,Desktop,Male,1,0,0,0
64678,87140,2015-04-23,Mobile,Female,1,0,0,0
64714,23563,2015-04-23,Mobile,Female,1,0,0,0
64778,315676,2015-04-23,Mobile,Male,1,1,0,0
64962,54265,2015-04-23,Mobile,Male,1,0,0,0
65076,587672,2015-04-23,Desktop,Female,1,0,0,0
65086,362614,2015-04-23,Desktop,Male,1,1,0,0
65659,516494,2015-04-23,Desktop,Female,1,0,0,0
65713,540648,2015-04-23,Desktop,Female,1,0,0,0
65805,587068,2015-04-23,Desktop,Male,1,1,0,0
65942,755665,2015-04-23,Mobile,Male,1,1,0,0
66154,391937,2015-04-23,Desktop,Female,1,0,0,0
66359,145922,2015-04-23,Mobile,Male,1,0,0,0
66521,982978,2015-04-23,Desktop,Male,1,1,0,0
66586,37044,2015-04-23,Desktop,Male,1,0,0,0
66652,719894,2015-04-23,Mobile,Male,1,0,0,0
66675,621237,2015-04-23,Desktop,Female,1,0,0,0
66741,777246,2015-04-23,Mobile,Female,1,0,0,0
66789,274834,2015-04-23,Desktop,Male,1,0,0,0
66803,359910,2015-04-23,Desktop,Male,1,1,1,0
66902,842838,2015-04-23,Mobile,Female,1,0,0,0
66925,674823,2015-04-23,Mobile,Male,1,0,0,0
67072,328730,2015-04-23,Desktop,Male,1,0,0,0
67109,752308,2015-04-23,Desktop,Male,1,0,0,0
67179,285168,2015-04-23,Desktop,Female,1,0,0,0
67251,131224,2015-04-23,Desktop,Female,1,1,0,0
67435,355613,2015-04-23,Desktop,Female,1,0,0,0
67536,289865,2015-04-23,Desktop,Female,1,0,0,0
67759,45858,2015-04-23,Desktop,Male,1,1,0,0
67790,360694,2015-04-23,Desktop,Female,1,0,0,0
67894,790213,2015-04-23,Desktop,Female,1,0,0,0
67904,256765,2015-04-23,Desktop,Male,1,1,0,0
68047,435096,2015-04-23,Desktop,Male,1,0,0,0
68056,864665,2015-04-23,Desktop,Female,1,1,0,0
68097,890927,2015-04-23,Mobile,Male,1,0,0,0
68103,25181,2015-04-23,Desktop,Male,1,1,0,0
68244,708645,2015-04-23,Mobile,Female,1,0,0,0
68305,859901,2015-04-23,Desktop,Female,1,1,0,0
68427,482372,2015-04-23,Desktop,Male,1,0,0,0
68615,116729,2015-04-23,Desktop,Male,1,1,0,0
68772,266784,2015-04-23,Desktop,Male,1,1,1,0
68887,607188,2015-04-23,Desktop,Male,1,0,0,0
68951,626145,2015-04-23,Mobile,Male,1,0,0,0
69067,866283,2015-04-23,Desktop,Female,1,1,0,0
69151,619913,2015-04-23,Mobile,Male,1,0,0,0
69209,470335,2015-04-23,Desktop,Male,1,0,0,0
69289,438474,2015-04-23,Mobile,Male,1,0,0,0
69535,211295,2015-04-23,Desktop,Male,1,1,0,0
69589,950269,2015-04-23,Mobile,Female,1,0,0,0
69680,2223,2015-04-23,Desktop,Female,1,0,0,0
69726,845282,2015-04-23,Desktop,Female,1,1,0,0
69939,69618,2015-04-23,Mobile,Male,1,0,0,0
70072,96455,2015-04-23,Mobile,Male,1,0,0,0
70282,378607,2015-04-23,Mobile,Male,1,1,0,0
70470,818581,2015-04-23,Mobile,Male,1,0,0,0
70525,703769,2015-04-23,Desktop,Female,1,1,0,0
70669,88421,2015-04-23,Desktop,Male,1,1,0,0
70745,853577,2015-04-23,Mobile,Female,1,0,0,0
71007,939798,2015-04-23,Desktop,Male,1,1,0,0
71027,149949,2015-04-23,Desktop,Male,1,1,0,0
71121,964716,2015-04-23,Desktop,Male,1,1,0,0
71234,952090,2015-04-23,Desktop,Male,1,0,0,0
71398,376708,2015-04-23,Desktop,Female,1,0,0,0
71521,734337,2015-04-23,Desktop,Male,1,0,0,0
71613,487690,2015-04-23,Mobile,Male,1,0,0,0
71670,481116,2015-04-23,Desktop,Female,1,0,0,0
71753,134520,2015-04-23,Desktop,Female,1,0,0,0
71824,475601,2015-04-23,Desktop,Female,1,1,0,0
71831,319046,2015-04-23,Desktop,Male,1,0,0,0
72327,385898,2015-04-23,Desktop,Male,1,0,0,0
72535,868677,2015-04-23,Desktop,Male,1,1,0,0
72611,241616,2015-04-23,Desktop,Female,1,0,0,0
72930,222953,2015-04-23,Desktop,Female,1,1,0,0
72969,418967,2015-04-23,Mobile,Female,1,0,0,0
73000,62077,2015-04-23,Mobile,Female,1,0,0,0
73202,806678,2015-04-23,Desktop,Female,1,1,0,0
73235,696846,2015-04-23,Desktop,Male,1,1,0,0
73487,573430,2015-04-23,Desktop,Male,1,1,1,0
73720,202741,2015-04-23,Desktop,Male,1,1,0,0
73859,156168,2015-04-23,Mobile,Male,1,0,0,0
73911,346988,2015-04-23,Mobile,Female,1,1,0,0
73990,885083,2015-04-23,Desktop,Male,1,1,0,0
74005,950409,2015-04-23,Desktop,Male,1,1,0,0
74211,701363,2015-04-23,Desktop,Female,1,0,0,0
74238,892156,2015-04-23,Mobile,Female,1,0,0,0
74371,165243,2015-04-23,Mobile,Female,1,0,0,0
74393,803731,2015-04-23,Desktop,Female,1,1,0,0
74671,543175,2015-04-23,Desktop,Male,1,0,0,0
74753,385183,2015-04-23,Desktop,Female,1,0,0,0
74857,924221,2015-04-23,Mobile,Male,1,0,0,0
74871,139284,2015-04-23,Desktop,Male,1,1,0,0
75009,334502,2015-04-23,Desktop,Male,1,0,0,0
75621,175347,2015-04-23,Desktop,Female,1,0,0,0
75890,785746,2015-04-23,Desktop,Female,1,1,0,0
75969,737948,2015-04-23,Desktop,Male,1,1,0,0
76084,258130,2015-04-23,Desktop,Female,1,0,0,0
76200,659956,2015-04-23,Desktop,Female,1,1,0,0
76219,483215,2015-04-23,Desktop,Female,1,0,0,0
76442,48292,2015-04-23,Mobile,Male,1,0,0,0
76549,484861,2015-04-23,Desktop,Female,1,0,0,0
76734,515150,2015-04-23,Desktop,Female,1,0,0,0
76786,436685,2015-04-23,Desktop,Male,1,0,0,0
76807,991449,2015-04-23,Desktop,Female,1,1,0,0
76825,716434,2015-04-23,Desktop,Female,1,1,0,0
76844,367210,2015-04-23,Mobile,Female,1,0,0,0
76886,569192,2015-04-23,Desktop,Female,1,1,0,0
76961,561049,2015-04-23,Desktop,Male,1,1,0,0
77073,367649,2015-04-23,Desktop,Female,1,1,0,0
77198,738399,2015-04-23,Desktop,Female,1,1,0,0
77313,694483,2015-04-23,Desktop,Female,1,1,0,0
77439,874579,2015-04-23,Desktop,Male,1,0,0,0
77524,294387,2015-04-23,Desktop,Male,1,1,0,0
77578,43333,2015-04-23,Desktop,Female,1,0,0,0
77608,194413,2015-04-23,Desktop,Female,1,0,0,0
77711,501073,2015-04-23,Mobile,Male,1,0,0,0
77767,861684,2015-04-23,Desktop,Female,1,1,1,0
78244,801805,2015-04-23,Mobile,Male,1,0,0,0
78261,65505,2015-04-23,Desktop,Female,1,0,0,0
78429,643951,2015-04-23,Desktop,Female,1,0,0,0
78445,53344,2015-04-23,Desktop,Male,1,1,0,0
78480,993808,2015-04-23,Desktop,Female,1,1,0,0
78551,546234,2015-04-23,Mobile,Female,1,0,0,0
78583,599391,2015-04-23,Desktop,Female,1,1,0,0
78773,679939,2015-04-23,Desktop,Female,1,0,0,0
78776,65206,2015-04-23,Desktop,Male,1,0,0,0
78841,953129,2015-04-23,Mobile,Female,1,0,0,0
78851,967887,2015-04-23,Desktop,Male,1,0,0,0
78878,256534,2015-04-23,Desktop,Female,1,1,0,0
79190,741219,2015-04-23,Desktop,Female,1,0,0,0
79327,166903,2015-04-23,Desktop,Female,1,1,0,0
79350,157371,2015-04-23,Mobile,Female,1,0,0,0
79366,726309,2015-04-23,Desktop,Male,1,1,0,0
79407,917585,2015-04-23,Desktop,Female,1,1,0,0
79419,261229,2015-04-23,Desktop,Male,1,0,0,0
79540,555202,2015-04-23,Desktop,Male,1,0,0,0
79563,104287,2015-04-23,Desktop,Male,1,1,0,0
79792,153439,2015-04-23,Desktop,Male,1,0,0,0
80039,996855,2015-04-23,Mobile,Male,1,0,0,0
80153,642797,2015-04-23,Desktop,Male,1,1,0,0
80187,942343,2015-04-23,Mobile,Male,1,0,0,0
80263,945902,2015-04-23,Desktop,Female,1,1,0,0
80281,446461,2015-04-23,Desktop,Female,1,0,0,0
80303,373816,2015-04-23,Desktop,Female,1,0,0,0
80446,190208,2015-04-23,Mobile,Male,1,0,0,0
80545,796778,2015-04-23,Desktop,Female,1,1,0,0
80603,394910,2015-04-23,Desktop,Male,1,0,0,0
80625,675537,2015-04-23,Desktop,Male,1,1,0,0
80720,791186,2015-04-23,Desktop,Male,1,0,0,0
80876,925311,2015-04-23,Mobile,Female,1,0,0,0
80944,227246,2015-04-23,Desktop,Male,1,1,0,0
81073,4223,2015-04-23,Desktop,Male,1,0,0,0
81173,795085,2015-04-23,Mobile,Female,1,0,0,0
81217,753052,2015-04-23,Desktop,Male,1,0,0,0
81554,511266,2015-04-23,Desktop,Female,1,0,0,0
81701,383160,2015-04-23,Desktop,Female,1,1,0,0
81797,734023,2015-04-23,Desktop,Male,1,1,0,0
81942,184878,2015-04-23,Mobile,Male,1,0,0,0
82016,580816,2015-04-23,Desktop,Female,1,1,0,0
82030,718620,2015-04-23,Mobile,Female,1,1,0,0
82222,927526,2015-04-23,Desktop,Male,1,1,0,0
82303,823206,2015-04-23,Desktop,Male,1,0,0,0
82312,717398,2015-04-23,Mobile,Female,1,0,0,0
82452,403633,2015-04-23,Desktop,Male,1,1,0,0
82533,453788,2015-04-23,Mobile,Female,1,0,0,0
82582,180282,2015-04-23,Desktop,Female,1,0,0,0
83013,829430,2015-04-23,Desktop,Male,1,0,0,0
83096,341671,2015-04-23,Desktop,Female,1,0,0,0
83384,159905,2015-04-23,Mobile,Female,1,0,0,0
83751,940087,2015-04-23,Desktop,Male,1,1,0,0
83830,927347,2015-04-23,Desktop,Female,1,1,1,0
84203,708942,2015-04-23,Desktop,Male,1,0,0,0
84414,452319,2015-04-23,Desktop,Male,1,1,0,0
84588,497596,2015-04-23,Desktop,Male,1,1,0,0
84723,600560,2015-04-23,Mobile,Male,1,0,0,0
84739,105144,2015-04-23,Mobile,Male,1,0,0,0
84878,393384,2015-04-23,Mobile,Male,1,0,0,0
84981,333640,2015-04-23,Desktop,Male,1,0,0,0
85155,328040,2015-04-23,Desktop,Female,1,1,0,0
85272,797567,2015-04-23,Desktop,Female,1,1,0,0
85284,993978,2015-04-23,Mobile,Female,1,0,0,0
85464,340170,2015-04-23,Desktop,Male,1,0,0,0
85531,862099,2015-04-23,Mobile,Male,1,0,0,0
85616,854434,2015-04-23,Desktop,Female,1,1,0,0
85998,428046,2015-04-23,Desktop,Male,1,0,0,0
86272,419679,2015-04-23,Desktop,Male,1,1,0,0
86324,46777,2015-04-23,Desktop,Male,1,0,0,0
86329,980146,2015-04-23,Mobile,Female,1,0,0,0
86411,798203,2015-04-23,Desktop,Female,1,0,0,0
86443,592955,2015-04-23,Desktop,Female,1,1,0,0
86524,589610,2015-04-23,Mobile,Male,1,0,0,0
86531,811263,2015-04-23,Mobile,Male,1,0,0,0
86561,518662,2015-04-23,Desktop,Female,1,0,0,0
86654,995512,2015-04-23,Desktop,Male,1,0,0,0
86735,435988,2015-04-23,Desktop,Female,1,1,0,0
86753,238170,2015-04-23,Desktop,Female,1,0,0,0
86775,444246,2015-04-23,Desktop,Female,1,0,0,0
86809,614855,2015-04-23,Desktop,Male,1,0,0,0
87043,841198,2015-04-23,Desktop,Female,1,0,0,0
87123,870420,2015-04-23,Desktop,Male,1,0,0,0
87188,114604,2015-04-23,Mobile,Male,1,0,0,0
87374,271593,2015-04-23,Desktop,Male,1,1,0,0
87453,565933,2015-04-23,Desktop,Female,1,0,0,0
87639,130106,2015-04-23,Desktop,Female,1,0,0,0
87650,486517,2015-04-23,Desktop,Male,1,0,0,0
87757,170634,2015-04-23,Desktop,Female,1,1,0,0
87931,925066,2015-04-23,Desktop,Male,1,0,0,0
87992,209754,2015-04-23,Desktop,Female,1,1,0,0
88144,5932,2015-04-23,Mobile,Female,1,0,0,0
88849,2874,2015-04-23,Desktop,Male,1,0,0,0
88986,328046,2015-04-23,Desktop,Male,1,1,1,0
89149,241072,2015-04-23,Desktop,Male,1,0,0,0
